,id,sentiment,review
844,857,6,ánægjulegur mynd fínn húmor góður keyrsla stutt laggóður hentugur fyrstur bíóferð anía íslenskur þýðing hvolpasveit ofurhvolpur
845,858,6,góður skemmtun góður nostalgía toga alveg réttur strengur takt tónlist o.s.frv. töluvert mikill keyrsla góður action hlé vera alveg frekar góður action fínn húmor milli
846,859,9,virkilega töff mynd back to basics guy ritchie andi lock stock and two smoking barrel snatch mjög góður handrit skemmtilegur áhugaverður persóna töff langur ukva gangster samtal monologue mjög fyndinn spennandi guy ritchie vel blanda action breskur húmor vel setja góður keyrsla halda athygli maður vel
847,860,6,fínn skemmtun fínn action finna vanta smá taktur bardagaatriði ekki alltaf_NEG nógur_NEG trúverðugur_NEG kjarni mynd vera aðeins öðruvísi finna stiklan gefa kynni vera áberandi margur eiga geðrænn vandamál stríða mikill geðsjúkur persóna skemmtilega svartur klikkaður húmor
848,861,6,áhugaverður heimildamynd taylor magnaður listakona alltaf gaman sjá tjald hvernigur sköpunarferli fólk búa tónlist
849,862,6,mjög spennandi mynd mjög creepy mikill spennuþrunginn atriði fá adrenalín flæða halda maður alveg sætisbrún elisabeth moss vera klárlegur stjarna mynd ná mjög vel túlka brotinn taugahrúga kvikmyndataka tónlist hljóður hjálpa mikill skapa spenna maður bregða alveg oft
850,863,6,spennandi gott lögga bófi frekar klassísktformúlukenndur áhugaverður sjá postur malone smár hlutverk netflixa
851,864,7,svakalegur saga magnaður virða hafa vera toxic vinnuumhverfi heill hellingur frábær leikari saga vera aðeins öðruvísi traileri markaðsefni gefa skyn
852,865,6,töff scifi mynd áhugaverður concept spennandi endir hafa geta vera góður vanta gera mikill solid áhugaverður sjá mínúta kreditlisti þökk styrkja mynd indiegogo
853,866,7,fyndinn vitleysa spennandi fínn action góður afþreying netflixa
854,867,6,hugljúfur mynd fyndinn kafli drami mjög væminn endir
855,868,6,mjög spennandi ágæti saga plot endir hafa geta vera örlítið góður netflix
856,869,7,spennandi góður keyrsla milli töff action myndataka flota oneshotur netflix
857,870,7,mjög fyndinn bull jojo vera krúttlega barnalegur naive sam rockwell vera sérstaklega góður fyndinn mjög góður skemmtilegur mynd vera líka alveg smá spennandi dramatískur sorglegur viðeigandi umræðuefni
858,871,7,fyndinn spennandi svona romcom spennuaction twist formúla birinn datemyndur netflixa
859,872,6,gangstur mynd gangstur gjalla new yorkur rugl spennandi mynd
860,873,7,skemmtilegur mynd fyndinn vitleysa alltaf gaman sjá ísland íslenskur leikari stór mynd alveg ágæti saga ekki alveg_NEG innantómur_NEG búa_NEG við_NEG fullur cameos fínn afþreying netflixa
861,874,7,fyrstur bíóferð mánuður vera mjög spennandi mynd svakalegur bardagaatriði góður action brútal rugla ungur fólk her senda svona aðstæður ár krakki þarna
862,875,8,spennandi mynd áhugaverður saga drami fínn keyrsla tempo flottur leikari
863,876,8,mjög spennandi mynd góður action áhugaverður sagaplotconcept töff mynd góður keyrsla vegi gaman sjá netflixa munu gott budget netflix
864,877,7,mjög spennandi mynd alltaf gaman sjá mismunandi útfærsla zombie hugmynd töluvert öðruvísi plot forveri tra to busa margur sögupersóna gera margur staður bara lest hlutur teiknimynd líta bílaaction atriði tölvuteiknaður þannig vera stundum horfa tölvuleikur vera töff action mikill langt drami lokinn
865,878,8,mjög fyndinn mynd áhugaverður hugmynd fínn twist groundhog day góður stöff mjög skemmtilegur góður söguþráður góður týpa góður atriði svona ekt lonelyja island húmor
866,879,7,gott action spennandi áhugaverður concept gaman sjá casey neistatur smá cameo líka áhugaverður sjá machine ga kellyja colson baker smár hlutverk random trivia casey colson leika einmitt mynd nerve ágætlega formúlukenna fínn afþreyingur netflixa
867,880,8,mjög spennandi mynd stressandi liggja vera mikill hryllingsmynd spennumynd mikill brútal búa við russellur crowe vera alveg psycho ólgandi reiði skína mjög vel gegn klikka keyrsla alveg byrjun ferskur frumlegur mynd
868,881,6,spennandi mynd skemmtilega evrópskur bragur action atriði margur mjög töff fínn plothandrit netflixa
869,882,9,loksins tenet geggjaður mynd mjög spennandi þéttur keyrsla töff action atriði flókinn fylgja ploti mynd magnaður hugmynd saga bræða smá heili reyna átta líka mjög áhugaverður pæla kvikmyndataka leikur láta ganga upp virkilega góður mynd christopher nolur lag
870,883,4,klisjukenndur fyrirsjáanlegur lélegtskrýtinn handrit kjánalegur mynd stundum gaman horfa lélegur mynd netflixa
871,884,5,steiktur kjánalegur mynd skemmtilegur máti vera taka alvarlega bara vera leika tímaflakk ágætlega fyndinn milli skemmtilegur cameos fínn afþreying
872,885,3,klisjukennd fyrirsjáanlegur mynd ekki góður_NEG handrit_NEG mikið_NEG vandræðalegur_NEG þvinga_NEG væminn_NEG atriði_NEG netflixa
873,886,7,feelgood fjölskylduvænn hasarmynd léttur nóta mjög fyndinn milli aðal strákur vera mjög góður týpa ágætlega spennandi mjög solidur afþreying netflixa
874,887,6,mikill vitleysa alveg fyndinn milli ekt familyja guyseth macfarlane húmor slatti fínn leikari skemmtilegur cameos netflixa
875,888,6,spennandi mynd skemmtilegur enola millie bobbyja brown góður týpa gaman svona spæjari finnavísbending munu netflixa
876,889,4,væminn klisjukennd frekar fyrirsjáanlegur svakalega góður handrit oft þurr vandræðalegur samtal fínn áminning ýmislegur gefa kynni vera góður horfa bjartur hlið vona góður
877,890,5,skrautlegur persóna smá bmyndur bragur frekar lélegur leikur jafnvel vera talsettur leikari mikið ofbeldi brútal svartur skrýtinn húmor stundum ákveðinn gloppa handrit trúverðugleiki flæða meika sense alveg spennandi mynd langt maður hafa sjá jonas kerlund áhugaverður deadmaur tónlist netflixa
878,891,6,svartur húmor smár spes mynd slatti cameos þekktur leikari spennandi fyndinn netflixa
879,892,7,töff mynd klikkaður brútal sýn la spennandi vera búinn gleyma snoopva doggur dr. dre macy gray smáur hlutverk
880,893,6,mikill bull kjánalæti taktur adema sandler munu finna vera horfa persóna gamall sandler mynd slatti cameos þekktur leikari lítill hlutverk alveg smá spennandi fínn afþreying netflixa
881,894,7,mjög spennandi áhugaverður plot svartur húmor
882,895,6,mjög spennandi gott action ágæti saga plot passlega stuttur mynd netflixa
883,896,6,kóreskur zombie mynd skemmtilegur nútími nálga zombie mynd mjög spennandi stressandur fínn zombie action netflixa
884,897,6,missy mjög klikkaður týpa alveg skemmtilega klikkaður mikill bull mikill vitleysa góður mynd búa við slatti klassískur happy madisonadar sandler leikari netflixa
885,898,6,hægur mynd taka smá tími ná flug mikill new york vibe vera fíll það quirky húmor mjög fyndinn milli líka létt drami bill murray vera algjör snillingur mjög góður týpa
886,899,7,mjög áhugaverður saga spennandi fyndinn milli solidur handrit samræða maður búa aaron sorkinn kraftmikill persóna fullur fínn leikari netflixa
887,900,7,góður stöff góður persóna áhugaverður saga klikka hvernigur stemning virðingarleysi vera þarna s. vel gerður mynd
888,901,7,mjög spennandi stríðsmynd tónlist hljóð áhugaverður gera extra spookystressandur vera líka smár vera dýrahljóð tengja skip kafbátur skemmtilega takmarkaður prímatív tækni vinna þarna áhugaverður tom hank skrifa handrit
889,902,5,hugljúfur væminn s mynd drami táningsdrami stundum frekar takmarkaður leikarahæfileiki ganga
890,903,6,mjög spennandi franskur lögga bófi mynd smá ruglingslegur svíkja hver aðeins dark wtf kafli netflixa
891,904,7,skemmtilegur mynd fyndinn kafli jim carrey vera góður týpi klassískur taktur hann spennandi ágætlega fjölskylduvænn action flottur tæknibrella
892,905,7,vel rugla bull oft mjög vandræðalegur cringey atriði alveg sniðugur clever húmor milli margur rangur stundum virða vera lauslega tengdur söguþráður mjög sería sketsa kannski bara svipaður borat dóttir maria bakalova vera mjög góður hlutverk koma skemmtilega óvart vera raun jafnrétti kyn áhugaverður sjá fullur fólk creditlisti covid advisor covid compliance officers o.s.frv. munu örugglega sjá mjög mynd vera taka tími
893,906,5,áhugaverður concept fyndinn milli smá hægur kafli svakalegur action keyrsla related movies spy the spy who dumped me date nightur vera uppáhald búa öðruvísi mynd mikill action góður grín vera mikill svona romcom drami
894,907,5,ekki frábær_NEG mynd_NEG ekki hræðilegur_NEG fyrirsjáanlegur klisjukennd mjög fyndinn milli lag afþreyinga áhugaverður sjá kingur bach andrew bachelor margur margur mynd vissulega verðmættur fá áhrifavaldur mjög milljón fylgjanda tala kvikmynd netflixa
895,908,7,fínn ofurhetjumynd spennandi kröftugur kafli vera mikill kraftur fyrri mynd wonder woman töff karakter kristen wiig koma líka ferskur aðeins mikill klassískur gríntýpa hún stundum vanta kannski handrit tempóa skemmtilegur s vibe hafa vera vel hafa vera ww
896,909,7,spennandi mynd ekt hlutverk liema neeson ágæti leikaraval castingur ekki alveg_NEG lowbudget_NEG mynd_NEG production skali vera svona fall mjög mikið leikari vissa leyti klassískur vibe maður hafa sjá svipaður mynd áður
897,910,6,skemmtilega klikkaður mynd honestur thief vera jai courtney aftur leika sleazebagur fínn afþreying
898,911,4,búa vera ekki æðislegur_NEG mynd_NEG handrit vera frekar þunnur frekar fyrirsjáanlegur alveg hægur hlæja atriði mikill sillycrazy gangur vel fara mjög stuttur mynd
899,912,6,spennandi lögguthriller skemmtilegur oldschools stemning mikið skemmtilegur s atriði vera huga útlit sviðsmynd taktur vera líka vissa leyti gamaldags svona hægur rannsóknarlöggumynd flota leikari jaredur leto vera mjög góður psycho týpa tónlist vera líka mjög góður gera hellingur margur atriði enda öðruvísi búa skemmtilega hressandi mynd vera ekki fyrirsjáanlegur_NEG mjög gaman sjá loksins bíómynd kvikmyndahús alltof langt síðar
900,913,6,góður action spennandi áhugaverður scififramtíð concept vanta kannski örlítið handritiðsaga seinn helmingur vera ekki alveg_NEG þéttur_NEG fyrri_NEG netflix
901,914,8,mjög skemmtilegur mynd fyndinn sniðugur saga hugljúfur fallegur vel teikna mynd gaman sjá trentur reznor atticus ross sjá tónlist hlutur til
902,915,6,miða trailer búa hraður keyrsla mikill action mynd heita the marksman búa líkur munu nýta sérstakur hæfileiki mjög mynd hægur mynd kafli bara liam neeson strákur keyra bandaríki verða mikill vinur ákveðinn hola handrit ekki alveg_NEG nógur_NEG solid_NEG alveg fínn liam neeson mynd spennandi kafli ekki góður_NEG
903,916,7,toppur afþreyinga góður action góður húmor góður keyrsla mikið ofbeldi áhugaverður concept twist groundhog day þannig mynd öðruvísi vinkill passlega langur frank grillo töffari vera skemmtilega kærulaus hlutverk melur gibson mæta aftur fara leika margur margur mynd
904,917,8,svakalegur skrímslastórslysamynd spennandi góður keyrsla nóg sprenging eyðilegging risastór skala framhald myndun godzillur king the monsters kongva skull island hjálp vissulega vera búinn sjá hún munu afþreyingarrússíbani óþarfi pæla mikill lógík svona ævintýramynd
905,918,8,mjög góður mynd spennandi fyndinn brútal koma eiginlega óvart vera brútal ofbeldi kafli bob odenkirkur vera mjög góður algjör harðhaus christopher lloyda koma líka mjög sterkur geggjaður hlutverk vera líka gaman sjá rza þarna derek kolstada skrifa handrit skrifa líkur handrit johnva wick myndun alveg smá svipaður concept gangur nobody toppur afþreyinga passlega langur
906,919,7,geggjaður nostalgía heldri persóna heldri frasi tölvuleikur ekki beint_NEG vel_NEG leikinn_NEG handrit_NEG mjög_NEG takmarka_NEG mynd bæta nógur flottur bardagaatriði mynd vera brútal leikur ýkja blóðsletta o.s.frv. fínn afþreying fólk spila tölvuleikur
907,920,6,fínn grínspennumynd góður húmor góður action solid afþreying
908,921,8,mjög spennandi alveg pumpandi adrenalín spenna strax fyrstur hálftími mikill örvænting ganga klikkaður aðstæður sorglegur dramatískur ísland greinilega myndrænn tökustaður grænland gaman sjá kingur bach enn mynd
909,922,6,spennandi dystopia actionmynd brútal alexa garland greinilega mikill dystopiur framtíðarmynd
910,923,6,spennandi scifi mynd stundum vera tölvugrafík aðeins gervilegur útlit hreyfing vissa leyti týpískformúlukennd mynd þrátt conceptið vera einstakur netflix
911,924,5,örlítið hægur byggja aðal spenna flæða vera líka smá stirður hægur hratt hægur hratt handrit hafa raun geta vera góður alveg spennandi netflix
912,925,7,geggjaður skrímslamynd risastór skala extreme stórslysamynd mjög spennandi stundum ólógískur hegðun miða aðstæður meika ekki alveg_NEG sense_NEG jafnvel smá kjánalegur
913,926,7,áhugaverður hugmynd bíómynd smá skandínavískur trist stemning milli feelgoodur kafli líkur ruglaður sorglegur stemning milli konar drami örugglega extri skemmtilegur fólk hafa búinn danmörk sjá klassískur danska menning stemning hafa mögulega smár ádeila áfengismenning danmörkur
914,927,2,mjög vandræðalegur kjánalegur mynd stundum lag lagatexti jafnvel líka kjánalegur frekar lélegur handrit lélegur leikur markhópur líklega ca. ár krakki netflixa
915,928,6,góður scifiofurhetjumynd kúl action atriði vinur diesel alltaf grjótharður töff tæknibrella wilfred wigans lamorne morris vera mjög góður comic relief frekar basic söguþráðurhandrit fínn afþreying netflixa
916,929,5,fjölskylduvænn léttmeti léttur grín súr húmor milli hafa geta vera vel leika handrit vera svona lali lag afþreyinga slatti fólk vanur búi mynd saman netflixa
917,930,7,góður rugl stundum svakalega mikill rugl smá innblástur dumb dumber borat atriði sérstaklega fyndinn mjög sjokkerandi mjög gaman sjá behind the scenes atriði lokinn credit listi netflixa
918,931,8,dramatíska thriller munu lýsa stemning foreboding vibe dark twisted mynd lúmskur fyndinn svona kaldhæðni cynical svartur húmor solidur mynd vel gerð
919,932,8,mjög spennandi svakalegur stríðsatriði sérstaklega árás pearl harbor þéttur keyrsla hoppa atburður dagur koma hrinda aðalefni
920,933,8,spennandi gaman sjá origin saga captain america vita ekki alveg_NEG ekki tími_NEG kannski vera marvel hypeiður ekki alveg_NEG byrja_NEG maður_NEG vera_NEG ekki koma_NEG áskrift_NEG halda_NEG vera_NEG búinn_NEG sjá_NEG mynd_NEG hugo weaving alltaf góður vondur kalli mikill sta wars fílingur búa við
921,934,8,mjög spennandi mynd svakalegur action atriði ágæti plot michael b jorda vera grjótharður vera skemmtilegur vísanir rest toma clancy heimur vera jónsi sigur rós tónlist búa ekki það_NEG
922,935,7,spennandi ágæti plot joel kinnaman ungur saklaus hressandi skandínavíska krimma endir vera svona takmarka gera tveir munu viðbót
923,936,7,skemmtilegur spennandi mynd fínn saga líta vel flott mynd hugljúfur disney endir
924,937,6,quirky mynd fyndinn fullur þekktur leikari tónlistarfólk áhugaverður zombie grín mjög hægur mynd mikill langur samtal miða zombie mynd
925,938,8,töff mynd spennandi svakalegur action atriði jason stathamur vera grjótharður alltaf vera sérstaklega alvarlegur einbeittur determined mynd oft glettilega fyndinn góði frasi núna vera skiljanlega mjög reiður tónlist vera geggja skapa mjög góður stemning spenna ekki hefðbundinn_NEG guy_NEG ritchie_NEG mynd_NEG ekki mikill_NEG skrautlegur_NEG persóna_NEG hnyttinn_NEG samtal_NEG mjög solidur spennumynd
926,941,7,spennandi mynd áhugaverður concept dark hregða kvikmynd solid action atriði inná milli blakeur lively vera mjög góður áhugaverður skemmtilegur karakterþróun ganga netflix
927,942,7,töff mynd spennandi mjög spennandi kafli fínn action skrautlegur persóna samtal hafa geta vera eðlilegur mikill smooth handrit hafa geta vera góður kannski bara viðeigandi zombie mynd vera almennt heilalaus áhugaverður uppvakningur zombies smár parkour stemning langur mynd netflixa
928,943,8,mjög spennandi stressandi mynd maður vera alveg nál bregða alveg sinn tónlist hljóð ýta stress mjög skemmtilegur hvernig vera spila vera lítill hljóð góður saga handrit mjög vel leikinn fullur fínn leikari vera mikill skrímslamynd fyrri mynd maður mikill skrímsli vera mikill spenna óvissa vera gaman fræða mikill hvernig byrja skrímsli koma snemmt
929,944,6,mjög týpískur fast furious mynd ekki góður_NEG búa þéttur keyrsla aðeins mikill rússíbani skemmtilegur action atriði milli risastór ýkja ffur stíll detta tempó alltaf smár niður verða svolítið bmyndur maður skemmta hlæja fáránlegur kjánalegur þannig fínn afþreying
930,945,8,geggjaður mynd mjög spennandi ekt marvel action alltof langt marvel mynd síðar bíó solidur keyrsla klikkaður tæknibrella vel gerð flottur mynd
931,946,8,virkilega skemmtilegur mynd toppur afþreyinga mikill grín glens mikill búa við mikill bull súr húmor jame gunn virða vera mikill súr húmor raun mjög ofbeldisfullur grínmynd góður action líta vel út flottur tæknibrella mikill góður fyrri suicide squad mynd harley quinn margot robbie alltaf upphald skemmtilega klikkaður fyndinn gera mjög mikið mynd vera sjá mikill bloodsport idris elbi magnaður byssa vera púsla saman
932,947,6,skemmtilegur concept sniðugur twist freaky fridayja hugmynd góður áskorun leikari breyta svona mikill týpa koma vel út fyndinn spennandi alveg brútal kafli
933,948,6,spennandi teiknimynd jafnvel stundum aðeins spennandidramatískur ungur sál fyndinn milli mjög flott tölvugrafík mikill mikill production value sjónvarpsþáttur smáur batman stemning vera töff sérstaklega græja kappi
934,949,5,góður s nostalgía fyndinn líka kjánalegur gaman sjá leikari tiltölulega ferill sinn
935,950,6,fyndinn mynd skemmtilegur vitleysa lill rel howery popp margur margur mynd frekar vinsæll john cena oft góður svona kjánalegur goofyja hlutverk
936,951,8,mjög spennandi grípandi keyrsla klikkaður skrímslamynd góður action góður plot áhugaverður concept góður kvikmynd hafa sjá undanfarið streymisþjónusta skemmtilegur greinilega slatti vera taka íslandi fullur íslending credit listi
937,952,7,spennandi mynd líta vel töff visuals brútal action atriði netflixa
938,953,5,ekki góður_NEG fyrri_NEG mynd_NEG handrit hafa geta vera góður fínn afþreying alveg spennandi fyndinn
939,954,9,magnaður mynd virkilega fallegur algjör listaverk tónlist vera svakalegur skapa magnþrunginn stemning spennandi áhugaverður mynd fullur geggjaður leikari epískur tragedía fullur mystík mjög vandaður kvikmynd
940,955,7,örlítið öðruvísi marvel mynd smár asískur goðafræði mythologyja slatti kungur fa öðruvísi ævintýraheimur margur marvel mynd vera alveg smár tenging marvel mynd slatti húmor awkwafur ben kingsley sjá aðallega það flottur bardagaatriði kungur fa dans stór marvel bardagi
941,956,8,mjög skemmtilegur mynd spennandi fyndinn góður blanda töff action atriði flottur tæknibrella sniðugur concept saga battle royale open world leika slatti streamer cameos heimur líka hollywood leikari cameos margur skemmtilegur vísanir tölvuleikur áhugaverður pæling leikjahönnun gervigreind simulation hypothesi jafnvel heimspekilegur kafli
942,957,7,ekt bondur mynd heldri töff spennandi dramatískur líka bond vera sérstaklega berskjaldaður slatti geggja atriði líta mjög vel töff stíll frekar langur ramur malek passa vel illmenni nýr vera líka kúl
943,958,6,spennandi ágæti thrilleraction stundum vera leikurinnhandrit smá off ekki toppur_NEG gæði_NEG ágæti afþreying já heita mynd sas rise the black swan netflix rugla ekki netflixa_NEG mynd_NEG redur_NEG notice_NEG koma_NEG líkur_NEG ár_NEG netflixa
944,959,7,töff stöff spennandi skemmtilega klikkaður brotinn quirky persóna danskur svartur húmor
945,960,8,mjög góður mynd spennandi fyndinn góður action fullur plot twists skemmtilegur leikaraúrval bigbudget netflixa mynd toppur afþreyinga netflixa
946,961,7,flottur mynd spennandi skemmtilegur áhugaverður nýr heimursaga vera kynna risastór bardagaatriði oft marvel mynd fullur flottur leikari maður hafa ekki endilega_NEG sjá_NEG ofurhetjumynd_NEG langur mynd maður taka sérstaklega hlé
947,962,6,spennandi áhugaverður concept aðeins fake umhverfi augljóslega taka studio kannski eiga passa teiknimyndasaga comic book stemning
948,963,7,góður action svakalegur keyrsla mjög spennandi halda alveg athygli maður
949,964,8,geggjaður mynd vera elska vísun referencetribute fyrstur matrix mynd skemmtilegur meta brandari líka mikill nostalgíu rússíbani kunna meta spennandi ekki mikið_NEG mindblowing_NEG action_NEG atriði_NEG vissulega_NEG yfirleitt_NEG flottara_NEG maður_NEG þannig_NEG snemmt_NEG djúpur heimspekilegur pæling skilaboð áður smár zombie stemning koma óvart
950,965,6,spennandi skemmtilegur quirky fyndinn áhugaverður prequel army the dead léttur þessi ekki ofbeldisfullur_NEG mikill_NEG zombie_NEG stress_NEG fínn afþreying netflixa
951,966,5,mikill öðruvísi myndataka skjóta ská snúa myndavél hringja svona hægt hratt klipping klassískur svona mynd teiknimyndasaga tölvuleikur vera líklega mikill innblástur conceptið minna nerve koma ár death race the running muna sambærilegur mynd raun magnaður bú gera margur svona fólk keppa líf dauði fullur fólk fylgja spenntur meðmynd brútal mynd vissulega öðruvísi hlutverk harryja potter handrit persóna vera ekki alltaf_NEG toppur_NEG vanta_NEG smá_NEG á_NEG amazonprime
952,967,7,skemmtilegur mynd ekt disney afþreying spennandi fyndinn flottur tæknibrella fínn saga hefðbundinn disneyplus
953,968,7,fyndinn quirkyskrýtinn mynd svartur húmor drami fullur fínn leikari áhugaverður ádeila samfélag hópur trúa ekki vísindafólk_NEG netflixa
954,969,6,spennandi mynd ekki alveg_NEG skemmtilegur_NEG fyndinn_NEG fyrri_NEG kingsman_NEG mynd_NEG meira drami rhys ifi vera skemmtilegur karakter áhugaverður tengja merkilegur viðburður mannkynssaga fyrri heimsstyrjöld breyta hellingur söguheimur
955,970,6,fyndinn önn kendrick góður týpa oft áður góður mynd búa við alveg væminn lokinn disneyplus
956,971,6,hugljúfur fjölskyldumynd mjög týpískur disney teiknimynd söngur dans fallegur endir disneyplus
957,972,5,áhugaverður saga ágætlega töff spennandi brútal súper vel leikinn handrit vera líka smár off
958,973,6,dramatískur arty vandaður myndrænn mikið leggja tónlist jayz framleiða m.a. mynd leikstjóri jeyme samuel líkur tónlist skrifa handrit fun fact bróðir seala netflix
959,974,7,spennandi töff mynd ekt action afþreying góður stöff amazonprime
960,975,6,vera mjög rugla mjög fyndinn stundum vera sjokkerandi stresshlátur atriði brútal margur alveg pínlegur horfa á gaman sjá slatti nýr andlit taka þáttur vitleysa líka skemmtilegur cameos
961,976,6,spennandi mynd fínn action ekt tom cruise atriði netflixa
962,977,4,fínn barnamynd fallega teikna margur barnamynd passa hafa skemmtanagildi líka foreldrar bara hugsa krakki gera ágætlega
963,978,6,spennandi mynd quirky venom skemmtilega skrýtinn fyndinn týpa handrit vera frekar hefðbundinn
964,979,5,áhugaverður concept handrit hafa geta vera mjög spennandi ágæti ádeila stéttaskipting netflixa
965,980,6,áhugaverður hugmynd skemmtilegur scifi gaman sjá jóhannesva haukur jóhannesson stór hlutverk fínn action milli lali handrit amazonprime
966,981,6,ágæti afþreying smár disney útgáfa mib fínn scifi action netflixa
967,982,7,skemmtilegur mynd spennandi gaman svona indiana jones tomb raider stemning finna vísbending leysa ráðgáta flýja vondur fólk tom holland mark wahlberg vera ágæta duo
968,983,7,magnaður sjokkerandi saga spennandi vel gerður heimildarmynd halda athygli maður netflixa
969,984,7,spennandi fyndinn mynd góður nostalgía fínn action góður týpa
970,985,8,risastór vita leyti flókinn mynd spennandi nógur flota marvel bardagi líkur slatti drami mjög skemmtilegur twist koma óvart gerður einstakur marvel mynd ekki hægur_NEG fara_NEG náið_NEG spoiler_NEG verða ansi flókinn heimur maður fá alltaf mjög tilfinning mynd sjónvarpsþáttur bara púsl risastór saga langur vera sjálfstæður eining þýða alveg smár skuldbinding vilja vera inni átta gangur
971,986,8,töff mynd spennandi flottur gotham vera drungalegur áður endalaus rigning þungur stemning hellingur flota leikari ná troða fullur persóna batman heimur rober pattinson standa vel batman zo kravitz vera töff catwoman colin farrell vera geggjaður gervi the pengu vissulega mjög langur mynd rétt tæplega tími vera smá hægur kafli ekki langdreginn_NEG
972,987,7,mikill nostalgía gaman persóna tónlist mjög skemmtilegur vísanir fyrstur mynd hellingur jumpva scares láta fólk bregða brútall mynd mega búa mjög stressandi virkilega solidur framhaldsmynd svona gamall franchise
973,988,7,spennandi mynd góður húmor flottur scifi alltaf gaman sjá mismunandi nálganir tímaflakk skemmtilegur sta wars vísanir toppur afþreyinga netflixa
974,989,7,ekt wwii stríðsmynd leyti spennandi drami flottur leikari netflixa
975,990,6,mjög áhugaverður geimmynd drami spenna darkgloomy stemning flottur mynd frekar artýr langt vera mainstreampop culture scifi mynd skemmtilegur nils frahm hlutur tónlist finna einmitt kanna laginn netflix
976,991,7,áhugaverður mynd koma skemmtilega óvart mjög fyndinn spennandi líka artúa skrýtinn skemmtilegur sýra flott kungur fa atriði minna smá jackie chan aðeins öðruvísi nálga multiverse pæling marvel smár líkt flottur leikari jamie lee curtis vera geggja hlutverk
977,992,9,æðislegur mynd drami mynd mikill hjarta mikill tilfinning fyndinn kafli frábær saga áhugaverður kynna heimur vel vita ekki vera_NEG byggja_NEG franskur_NEG mynd_NEG la_NEG famille_NEG bélier_NEG
978,993,8,mjög fyndinn líta vel skemmtilega skapandi flottur stíll spennandi fínn saga góður stöff netflixa
979,994,8,skemmtilega hrá myndataka klipping stundum maður hlutur öryggismyndavél mjög spennandi brútal alltaf áhugaverður mynd gera mikið megni lítill svæði fá leikari líkur mynd gera mikill leyti rauntími líka áhugaverður upplifa frumlegur mynd amazonprime
980,995,7,spennandi mynd ágætlega fjölskylduvænn action góður húmor þétta keyrsla fínn tempó toppur pixa mynd fjölskylda disneyplus
981,996,6,gamaldags thriller gangster mynd fullur fínn leikari áhugaverður linsa notaður smá fisheye effect teygja kanta svona vignette effect hægur mynd
982,997,6,mjög áhugaverður heimildamynd fróðlegur viðtal skemmtilegur gagnlegur skjóta vera gera rest heimur tími netflixa
983,998,6,skemmtilegur fyndinn stundum augljós markhópur krakki handrit samtal hafa geta vera góður ágætlega spennandi kafli
984,999,8,geggjaður mynd mjög töff spennandi magnaður myndataka action atriði ekt gamaldags poppkorn sumarblockbuster
985,1000,7,skemmtilegur spennandi töfraatriði saga vera smá ruglingslegur ekki alveg_NEG nógur_NEG solid_NEG söguþráðurflæði_NEG
986,1001,7,skemmtilegur saga fyndinn líta vel mjög flott grafík myndataka virkilega fínn fjölskyldumynd disneyplus
987,1002,5,áhugaverður concept dystopia scifi stemning handrit hafa geta vera góður netflix
988,1003,5,skrýtinn mynd fyndinn mjög súr húmor taktur second film efni gaman kreditlisti thankur
989,1004,6,flottur spennandi töfraaction atriði vera off vondur kall maður horfa svona marvel mynd heima ekki mikill_NEG munur_NEG sjónvarpsþáttur_NEG hafa_NEG alveg_NEG áhrif_NEG upplifun_NEG vera imax enhanced útgáfa disneyplus
990,1005,6,hugljúfur fjölskyldumynd fyndinn hefðbundinn saga disneyplus
991,1006,6,ágæti afþreying smá spennandi fyndinn kafli geggja handrit
992,1007,8,mjög skemmtilegur mynd toppur fjölskylduafþreyinga áhugaverður heimur byggður tölvuleikur skemmtilega blanda saman mikill nostalgía kunna meta það fínn húmor fínn saga disneyplus
993,1008,8,mjög skemmtilegur fyndinn mynd súr húmor mega búa taiki waititi vera taka alvarlega jafnvel mjög grínmynd spennuactionmynd christian bale vera geggja alltaf taka gæði næstur stig konar skemmtilegur aukapersóna cameos spennandi mynd flottur bardagaatriði tónlist vera töff setja skemmtilegur stíll þessi toppur afþreyinga
994,1009,5,ágæti fjölskylduskemmtun hafa alveg sjá fyndinn fjölskyldumynd búa hlægja mikill raun mjög barnamynd margur pixur mynd höfða fjölskylda
995,1010,5,ekt kevi hartur mynd leika svipaður persóna oft áður alveg smá spennandi fyndinn kafli handrit missa þráður sérstaklega seinn hálfleikur dæmi vera ekki alveg_NEG ganga_NEG upp_NEG netflixa
996,1011,7,skemmtilegur mynd vera elska internet vísun easter egg sérstaklega gamall vísanir geocities fyndinn spennandi missta greinilega fullur celeb rödd horfa íslenskur tal disneyplus
997,1012,7,skemmtilegur mynd ágætlega fyndinn fínn saga spennandi disneyplus
998,1013,7,skemmtilegur mynd fyndinn spennandi klikkaður nicolas cage pedro pascal mjög góður hún skemmtilegur nostalgía rifja legendaryja kvikmynd nicolas cage alveg hola handrit meika ekki alveg_NEG sense_NEG vera_NEG líka_NEG mynd_NEG taka_NEG ekki alvarlega_NEG
999,1014,4,hafa alveg geta vera bridgerton þáttur þáttur vera mjög spennandi þéttur keyrsla hægur mynd ekki mjög_NEG mikill_NEG gera_NEG frekar yfirborðskenndur persóna netflixa
