num,id,review,rating,sentiment
760,773,Mjög spennandi mynd. Langt síðan ég sá kafbátamynd  alltaf áhugaverð stemning í þannig myndum. gætis plott. Ekki mikið annað að segja  þetta er týpísk poppkornsmynd ; ,7,Positive
761,774,Mjög spennandi mynd! Mikill adrenalínrússíbani  maður var oft alveg á taugum. Mjög brútal mynd. Jamie Lee Curtis var mjög góð sem klikkaða týpan með ofsóknaræði. Tónlistin var mjög góð  það voru líka ýmsar góðar áherslur í gegnum hljóð sem ýttu undir spennuna og stressið.,7,Positive
762,775,Smá fyndin á köflum. Varð mjög kjánaleg í lokinn.,4,Negative
763,776,Mikil vitleysa. Mikið um slapstick og fratboy húmor.,4,Negative
764,777,Mjög fyndin mynd  það er extra gaman að horfa á Marvel myndirnar sem leggja mikla áherslu á húmor. Líka spennandi og gott action. gætis keyrsla og saga. Topp afþreying.,8,Positive
765,778,Svakaleg zombiemynd  svo mikið af zombies! Líka svakalegur vondi kall. Mjög spennandi. Fínasta handrit. Góðar persónur.,8,Positive
766,779,"Handritið var mjög takmarkað  margt sem meikað lítið sem ekkert sense. Smá spennandi á köflum, en oft frekar kjánaleg.",3,Negative
767,780,"Spennandi mynd. Leit vel út  fullt af flottum tæknibrellum. hugaverður heimur  þetta var nánast geimverumynd, nema hún gerðist neðansjávar. Fínasta ofurhetjumynd þrátt fyrir að detta í klisjur inn á milli.",7,Positive
768,781,Flippuð og fyndin mynd. Arty. hugaverðarflippaðar persónur.,7,Positive
769,782,Góð mynd. hugaverð innsýn inn í jafnréttisbaráttuna á þessum tímum. Góð myndataka  nokkur sérstaklega skemmtileg skot. Flottir leikarar.,6,Positive
770,783,gætlega spennandi. Smá lengi af stað  vantaði smá ryþmakeyrslu. Stundum vantaði smá upp á handritið. Alicia Vikander var ágætlega töff.,5,Negative
771,784,Fín rómantísk mynd. Fyndin á köflum. Voða klassísk formúlumynd en samt fín afþreying.,7,Positive
772,785,"Spennandi á köflum, en missti stundum dampinn  vantaði smá á keyrslunaflæðið. Handritið var stundum ekki alveg nógu solid. Fínn húmor. Fínasta afþreying.",5,Negative
773,786,Mjög áhugaverð saga. Flottir leikarar. Mjög spennandi á köflum. Gæðamynd.,7,Positive
774,787,Spennandi mynd. Flottar tæknibrellur. Fullt af skemmtilegum poppkúltúrvísunum. Fínasta afþreying. Líka áhugaverðar pælingar núna þegar VR tæknin er að þróast hraðar og hraðar og verða meira aðgengileg.,7,Positive
775,788,hugaverð upplifun. Dark og súrt. Gaman að prófa svona interactive bíómynd. Söguþráðurinnplottið var skemmtilega meta.,5,Negative
776,789,Mjög spennandi. Að vissu leyti klassískt M. Night Shyamalan handrit  án þess að fara nánar út í það ; hugaverð saga og heimur sem hann er að skapa. Svakalegir hæfileikar hjá James McAvoy að geta hoppað svona auðveldlega á milli allra persónuleikanna  magnað að sjá.,7,Positive
777,790,hugaverð saga  sérstaklega af því að myndin er byggð á sannsögulegum atburðum. Clint Eastwood er ennþá með þetta alveg á hreinu  bæði sem leikari og leikstjóri. Fullt af fínum leikurum. Spennandi á köflum  góður húmor inn á milli. ,6,Positive
778,791,Hugljúf mynd. Væmin á köflum  en ekki eins væmin og trailerinn gaf til kynna. að var líka minna drama en ég bjóst við. Fínir leikarar. Tímaflakk er alltaf áhugaverð pæling  mismunandi reglur í gangi og hvaða áhrif breytingar hafa.,6,Positive
779,792,Kúl scifi action atriði. hugaverð saga og scifi heimur. Rómantísku samtölin daðrið voru smá vandræðaleg. nnur samtöl voru líka stundum ekki alveg nógu smooth. að vantaði eitthvað til að gera þessa mynd meira solid...,5,Negative
780,793,Skrýtin mynd  súr. Eiginlega smá arty  leikarar að leiklistarnördast. Alveg fyndin á köflum  en aðallega hvað hún var flippuðabsúrd. Mikið verið að rembast að láta mjög margar persónur allar tengjast í mega flækju.  tímabili vorum við ekki viss hvort við nenntum að klára myndina,3,Negative
781,794,Töff mynd. Spennandi. hugaverðar scifi pælingar. Fyndið að sjá Father John Misty Josh Tillman í smá hlutverki.,6,Positive
782,795,hugaverð frásögn um þetta fyrirbæri. Gott dæmi um hvað er hægt að gera með samfélagsmiðlum og áhrifavöldum  þessi lína var í lokinn: Were living in an era in which you can convince millions of people to do anything just on marketing alone. Magnað hvað þetta fór langt og hvað þetta voru miklar lygar og blekkingar.,5,Negative
783,796,Spennandi mynd. Góð keyrsla á köflum. Töff myndataka og klipping. Fínasta action. Lauren Cohan var mætt með bad ass stemninguna úr The Walking Dead  tók þetta jafnvel nokkrum stigum hærra. Eitthvað snubbóttskrýtið við endinn.,6,Positive
784,797,"Góð saga. hugaverð  myndir byggðar á sannsögulegum atburðum eru alltaf sérstaklega spennandi. Drama, en líka fínn húmor inn á milli. essi WWEglímu heimur er mjög sérstakur  magnað hvað þetta er stórt batterí. Skemmtileg mynd.",6,Positive
785,798,Fínasta actionstórslysamynd. En nokkuð einfalt handrit  formúlukennt... Góð afþreying.,5,Negative
786,799,Gott action og góður húmor  topp afþreying. Spennandi. Að vissu leyti hefðbundin Marvel mynd  en þetta er alveg formúla sem virkar. Skemmtileg origin saga. Lagði góðan grunn að Avengers: Endgame. g var að fíla s tónlistina og í rauninni alla s stemninguna.,8,Positive
787,800,Töff vigilante mynd. Spennandi. Gott action.,7,Positive
788,801,Skrýtinflippuð mynd  Willy Wonka var smá creepy. Meira krakkamynd  húmor í stíl við það.,4,Negative
789,802,Spennandi vigilante mynd.  köflum var handritið ekki alveg nógu metnaðarfullt. Smá gore  enda Eli Roth að leikstýra. að var áhugavert að sjá að það komu  framhaldsmyndir af upprunalegu myndinni frá  með Charles Bronson.,5,Negative
790,803,Fyndin vitleysa. Skemmtilegt grín að öllum þessum romcom klisjum.,5,Negative
791,804,"Spennandi scifi mynd. Skemmtilega öðruvísi  ekki týpísk Hollywood mynd, heldur meira svona indiebragur. Smá Cloverfield vibe  eitthvað hrátt við þessa mynd. hugavert plot.",6,Positive
792,805,"Spennandi  mjög dramatísk og stressandi á köflum. Dwayne frændi er alltaf solid. Skemmtileg tilbreyting að vondi kallinn er skandinavískur, en ekki rússneskur. Nokkuð formúlukennd mynd, en samt ágætlega frumleg stórslysamynd  mögnuð bygging.",6,Positive
793,806,Mjög spennandi mynd. Intense. Sniðugt concept  minnti mig á Buried með Ryan Reynolds þar sem allur fókusinn er á einn leikara og svo það sem heyrist í símanum og að þurfa að koma ýmsu á framfæri bara með hljóði. Gott stöff  gott handrit.,8,Positive
794,807,Virkilega hryllileg hryllingsmynd! Brjálæðislega creepy og ógnvekjandi. Svakalega spennandi. g var alveg á nálum ? En hún var alveg lúmskt fyndin á köflum  enda Jordan Peele grínsnillingur. Mjög áhugavert handrit  mikið af ósvöruðum spurningum. Gott stöff. Vel gerð.,8,Positive
795,808,Mjög áhugaverð saga  ýmislegt sem ég vissi ekki um Freddie Mercury og Queen. Góð tónlist  góð stemning. Drama. Góðir leikarar.,7,Positive
796,809,Mjög spennandi. hugavert plot. Gaman að sjá Netflix myndir sem er mikið lagt í.,7,Positive
797,810,Mjög áhugaverð saga. Magnað hvað þetta komst langt... Fake it till you make it hefur kannski einhver mörk ???? ,6,Positive
798,811,"Speisuð og skrýtin mynd. Svo psycho. Margar hægar senur. Mikið af WTF mómentum. Eins og það sé verið að reyna gera artý mynd  low budget, þannig að þetta var smá eins og verkefni hjá listaháskólanemum. Handritið var ekki upp á marga fiska  samtölin voru oft kjánaleg og flæðið á milli atriða var stundum skrýtið. Excessive gore. Fyndiðáhugavert að sjá Elijah Wood sem framleiðanda. Jóhann Jóhannsson gerði tónlistina  fallegt að það kom In Loving Memory of our friend í lokinn.",1,Negative
799,812,Eitthvað Disneylegt við þetta í byrjun  klisjukenntformúlukennt. En fór svo almennilega í gang. Mjög spennandi á köflum. Dramatísk. Fín afþreying.,7,Positive
800,813,"Spennandi. Týpísk ofurhetjuXMen mynd. Horfði á þetta í flugvél og þannig myndir eru oft klipptar öðruvísi, censoraðar og mér fannst eitt og annað off í tengslum við það. gætlega áhugaverð origin saga. Sumir ofurkraftar hjá krökkunum voru smá fyndnirspes.",6,Positive
801,814,"EPSKUR endir! Svakaleg mynd. Geggjuð og risastór action atriði. Mjög spennandi. Líka mjög fyndin ..og dramatísk. Allar tilfinningarnar. Magnað og virkilega gaman að sjá allar þessar persónur saman komnar. Verður spennandi að sjá hvað gerist næst í Marvel heiminum. 

g fór á myndina í DX sal í Orlando sem var áhugaverð upplifun  stóllinn hreyfðist og titraði, það kom vindur, rigning, blóðslettur, snjór og eldingarflass, maður var laminn í bakið o.s.frv. Gaman að prófa þetta en þetta var smá gimmicky  maður var í rauninni kominn í tívolítæki.",9,Positive
802,815,Svo. Mikið. Ofbeldi. Svakaleg keyrsla. Keanu Reeves er svo góður í þessu hlutverki. Gaman líka að aðrir fengu að skína í svona ég ætla að drepa  manns á  mínútum rússíbönum. hugaverður ævintýraheimur með gamaldags tækni  stíl inn á milli í nútímanum. Skemmtileg listræn stjórnun  mikið um cool vibes.,8,Positive
803,816,Skemmtilega nýtt og öðruvísi. etta er sem sagt svona POV VR stuttmynd  vissulega kúlfaktor af því að ég hafði ekki horft áður á svona. Handritið var nokkuð takmarkað og klisjukennt en þetta var samt fínasta afþreying. Stundum fannst mér skrýtið þegar þau voru að óþörfu að brjóta POV vegginn  truflaði flæðið smá. En myndin var spennandi á köflum og skemmtilega immersive upplifun. að verður gaman að fylgjast með hvort það komi mikið af svona VR Hollywood myndum í framtíðinni.,6,Positive
804,817,Mjög fyndin og spennandi mynd. g var að dýrka allar vísanirnar í gömlu myndina  og öll þessi cameos. Topp skemmtun.,7,Positive
805,818,Fyndin vitleysa. Spennandi. Alltaf gaman að sjá laf Darra. Fínasta afþreying.,6,Positive
806,819,Spennandi. hugaverðar persónur. Flottir leikarar.,7,Positive
807,820,"Klassísk Marvel mynd  spennandi, fyndin og fínt action. En ekki eins mögnuð og margar aðrar Marvel myndir. hugavert að það voru  gaurar sem skrifuðu handritið  ekki oft sem ég sé svona marga ; Veit ekki hvort það sé endilega betra  mér fannst alla vega ekkert brillíant flæðikeyrsla. Mér fannst einn leikarinn smá líkur Tom Hardy og var í smá stund að pæla hvort það væri einhver tenging við Venom, origin story eða eitthvað þannig  en svo var ekki, þetta var ekki Tom Hardy ;",6,Positive
808,821,hugaverð saga. Spennandi. Fullt af flottum skotum. Skýr skot á pólitíska landslagið núna í USA. Svakalegt að sjá upptökurnar frá  í lokinn. Mér fannst einn leikarinn svo líkur Steve Buscemi  það var sem sagt Michael Joseph bróðir hans.,6,Positive
809,822,Spennandi og áhugaverð dystopian scifi mynd.,6,Positive
810,823,"Mjög kjánaleg mynd, eins og við mátti búast  bull  vitleysa. En fyndin á köflum.",4,Negative
811,824,Mjög áhugaverð frásögn. Magnað dæmi... frekar klikkað ef þetta er allt satt. Topp leikarar.  nokkrum köflum fannst mér tónlistin minna á House of Cards tónlistina  veit ekki hvort það var vísvitandi vísun í sambærileg atriði.,7,Positive
812,825,Smá Bmyndar fílingur  ekkert verið að taka sig of alvarlega. Fullt af þekktum leikurum. Spennandi. Handritið var stundum smá takmarkað. En þetta var fínasta afþreying.,6,Positive
813,826,"Fín ofurhetjumynd. En það vantaði eitthvað til að gera hana betri  það var eitthvað barnalegt og gamaldags við hana, maður býst við vandaðari ofurhetjumyndum árið . hugavert að sjá að Dwayne Johnson var framleiðandi.",6,Positive
814,827,Töff ofurhetjumynd  mjög flottar senur inn á milli. gætis söguþráður  fróðlegt að sjá hvernig þetta þróast eftir Avengers: Endgame. að hafði smá áhrif á upplifunina að sjá myndina í lélegum sal með takmörkuðu surround hljóði.,7,Positive
815,828,Gott stöff. Spennandi. Góð keyrsla. Alveg jafn mikil vitleysa og maður bjóst við. Aðeins öðruvísi dýnamík þegar þetta eru aðallega bara þeir tveir en ekki allt FF gengið. Var að fíla scifi vinkilinn.,7,Positive
816,829,Spennandi. Heill hellingur af þekktumflottum leikurum. Fullt af flottum skotum. hugavert handrit.,7,Positive
817,830,Mjög fyndin. Skemmtileg. Topp afþreying.,8,Positive
818,831,Spes mynd. Meira drama en ég bjóst við. Kaldursvarturþurr húmor. hugavert plot.,4,Negative
819,832,"Virkilega fín mynd. Mjög áhugaverð saga. Alltaf topp gæði hjá Tarantino. Virkilega góðir leikarar  gaman að sjá usual suspects eða börnin þeirra sem hafa leikið nokkrum sinnum í Tarantino myndum. Ekki eins mikið ofbeldi og oft hjá Quentin, en alveg nóg ???? ???? ",8,Positive
820,833,"Fyndin vitleysa. Mikið bull. Ekta afþreying. Að vissu leyti svipuð og Superbad, bara um yngri stráka enda að hluta til sömu gaurarnir sem gerðu þessa.",7,Positive
821,834,Geggjuð mynd. Virkilega fyndin og skemmtileg. Góðar týpur. Góðir leikarar. Að vissu leyti eins og stelpuútgáfan af Superbad.,8,Positive
822,835,Mjög spennandi mynd. Nóg af action. Góð keyrsla. Gott stöff.  rauninni betri en ég bjóst við. Nick Nolte fór á kostum. etta er svona mynd þar sem handritið þarf ekki að vera fullkomiðgallalaust ???? ,7,Positive
823,836,Fyndin. Fín afþreying. En engin snilld.,4,Negative
824,837," svona mynd þarf ekkert topp leiklistarhæfileika  handritið og þá sérstaklega samtölin var líka oft frekar takmarkað. Nokkuð langur aðdragandi  en það þurfti að byggja upp smá plott, gefa Rambo ástæðu til að drepa óhóflega mikið af mönnum. Klassísk Rambo sláturvertíð  svakalegt dæmi. Smá Home Alone fílingur ???? En mér fannst töluvert betri keyrsla í Rambo  sem kom út .",6,Positive
825,838,Mögnuð mynd! Virkilega vel gerð. Joaquin Phoenix fór algjörlega á kostum. Maður fann svo fyrir þjáningum persónunnar og hvernig hann var útskúfaður úr samfélaginu vegna geðsjúkdóms hans. Topp mynd. En hún er þung  meira listræn nálgun á þennan heim frekar en hröð keyrsla eins og oft í nýjustu ofurhetjumyndunum. Mjög áhugaverð bakgrunnssaga fyrir Jokerinn. Tónlistin gerði líka svo mikið fyrir stemninguna  Hildur Guðnadóttir er alveg í heimsklassa. Smá svartur húmor  enda Todd Phillips Hangover o.s.frv. að leikstýra. ,9,Positive
826,839,"Mjög ánægður með að fá að sjá meira úr Breaking Bad heiminum. Smá langur aðdragandi  frekar hæg á köflum, ekki hröð keyrsla eins og maður myndi kannski búast við í bíómynd. Smá eins og bara langur þáttur. Sem var kannski markmiðið  vildu halda sama stíl. Spennandi og vönduð mynd.",7,Positive
827,840,Fyndin vitleysa. Léttmeti. Fín afþreying.,6,Positive
828,841,Bull og vitleysa. Mjög súrt. En fyndið. Bloopers með kreditlistanum var samt laaangbesti hlutinn ?  bjargaði alveg myndinni.,7,Positive
829,842,"Gott stöff. Góð skemmtun. Spennandi og fyndin  góð blanda. Woody Harrelson er góður karakter  heldur uppi stemningunni. Nokkur góð aukahlutverk. að er alltaf eitthvað skemmtilegt og áhugavert við zombie efni  hvort sem það eru sjónvarpsþættir, kvikmyndir eða tölvuleikir. ? ",7,Positive
830,843,Mjög spennandi. Gott action. Linda Hamilton var badass! Gaman að fá meira Terminator efni og sérstaklega skemmtilegt að fá Sarah Connor og T aftur saman. Handritið var frekar týpískt  en ég hafði gaman af þessu.,7,Positive
831,844,hugaverð saga. hugaverðar pælingar með Wakanda og Vibranium. Spennandi. Fínt action.,7,Positive
832,845,"Klassísk zombie mynd. Spennandi. Fyndin. Hún var meiri snilld í minningunni  en ég var með mega inflúensu þegar ég horfði á hana, þannig að kannski hafði það áhrif á upplifunina.",7,Positive
833,846,Frekar klikkuð mynd. Algjört rugl  mikið af WTF atriðum. Fyndin. Spennandi. Plotið minnir mig á aðrar myndir sem ég hef séð  t.d. Very Bad Things.,6,Positive
834,847,"Mjög góð mynd. Virkilega áhugaverð saga. Spennandi. Hún var ekki langdregin þótt hún var , klst  það var frá svo mörgu að segja. Magnað leikaraúrval  unaður að sjá þessi legends í þessum hlutverkum. hugavert að sjá hvernig það var búið að yngja þá upp  næstum því trúverðugtfullkomið, en stundum örlítið creepy uncanny valley. Mikið af löngum og hægum yfirveguðum mafíósasamtölum. Fyrsta Netflix myndin sem ég sé í bíó ????",8,Positive
835,848,"Mjög spennandi mynd. Góð keyrsla. Fínasta saga, þótt ég hafi alveg séð sambærilegt plot áður. Eitthvað hrátt við hana  hún var ekki stútfull af tæknibrellum eins og margar myndir núna. Smá old school stemning við þessa mynd  New York löggur að elta bófa og svo eru náttúrulega einhverjar spilltar löggur. Solid mynd. Hélt athyglinni vel  ekki mikið af dauðum punktum. Flottir leikarar.",8,Positive
836,849,Mjög spennandi og mjög fyndin mynd. Topp afþreying. Frekar svipaður söguþráður og í síðustu mynd  með smá auka viðbót sem var alveg áhugavert og skemmtilegt.,7,Positive
837,850,"Spennandi mynd. Virkilega flott  glæsilegar tæknibrellur. Stórfengleg mynd. Solid mynd fyrir Star Wars aðdáendur  topp afþreying. etta var fínn endir á þessari sögu, þessum Star Wars kafla  náðu að loka þessu ágætlega. Scifi nördinn í mér hefur alltaf gaman af öllum þessum plánetum í Star Wars heiminum með mismunandi dýrum og geimverum. Sum atriði og samtöl voru smá Disneyleg  smá kjánalegvandræðaleg að reyna að vera of krúttleg eða fyndin. Gaman og áhugavert að sjá hvað J.J. Abrams er duglegur að redda hlutverkum fyrir vini sína sem hann hefur unnið með í sjónvarpsþáttunum sínum.",7,Positive
838,851,"Töff mynd. Spennandi. Góð keyrsla. Svakaleg byrjun  intense  over the top. En gaman að þessu. Fylgir alveg Michael Bay formúlunni: Nóg af sprengingum, eldi, slowmotion, blóðslettum á sterum, rokktónlist, byssubardögum, bílaeltingaleikjum... og smá vörulaum product placement. Handritið var smá takmarkað á köflum.",7,Positive
839,852,"Mjög áhugaverð mynd. Frumleg. Kom mikið á óvart  hressandi þegar margar myndir eru oft nokkuð fyrirsjáanlegar. Fyrri hlutinn var ágætlega hægur og viðburðalítill, en svo tóku þau þetta á næsta level, skiptu alveg um gír. Góður húmor inn á milli. Alltaf gaman að sjá myndir sem fylgja ekki týpískum Hollywood formúlum.",7,Positive
840,853,hugaverð saga. Skemmtilegt scifi. Spennandi. Tímaflakk er flókið fyrirbæri  oft erfitt að skrifa handrit sem gengur alveg upp og meikar sense. En ágætis concept.,6,Positive
841,854,Spennandi thriller. Að vissu leyti áhugaverð saga og áhugaverður heimur. En mjög dark og brútal  meira en ég bjóst við.,5,Negative
842,855,hugaverð dystopian scifi mynd. Spennandi. Fín keyrsla. Töff bardagaatriði og myndataka. Skemmtilegar tæknipælingar.,8,Positive
843,856,Geggjuð myndataka! essi löngu skot eru svakaleg! Hef ekki séð annað eins. Metnaður. Listaverk. Bravissimo! essi myndataka gerði það að verkum að manni fannst maður vera með þeim í þessu  immersive upplifun sem var alveg mögnuð. Mjög spennandi. Flottir leikarar. takanlegt hvað stríð er klikkað dæmi  algjör bilun. Svo vel gerð og vönduð mynd  allt umhverfið virkar mjög authentic. Meistarastykki! Svo sannarlega mynd sem skilur eitthvað eftir  ég var alveg dolfallinn eftir þetta.,10,Positive
844,857,nægjuleg mynd. Fínn húmor. Góð keyrsla. Stutt og laggóð  hentugt fyrir fyrstu bíóferð Anítu. slenska þýðingin er Hvolpasveitin: OfurHvolpar. ,6,Positive
845,858,"Góð skemmtun. Góð nostalgía  þetta togaði alveg í réttu strengina með sömu töktunum, sömu tónlistinni o.s.frv. Töluvert meiri keyrsla og betra action eftir hlé  og þetta var alveg frekar gott action. Fínn húmor inn á milli. ",6,Positive
846,859,"Virkilega töff mynd. Back to basics hjá Guy Ritchie  í anda Lock, Stock and Two Smoking Barrels og Snatch með mjög gott handrit, skemmtilegar og áhugaverðar persónur og töff löng UK gangster samtöl  monologues. Mjög fyndin og spennandi  Guy Ritchie nær svo vel að blanda saman action og breskum húmor. Vel sett upp og góð keyrsla  hélt athygli manns vel.",9,Positive
847,860,"Fín skemmtun. Fínasta action  en mér fannst vanta smá taktinn í sum bardagaatriði, þau voru ekki alltaf nógu trúverðug. Kjarninn í myndinni var aðeins öðruvísi en mér fannst stiklan gefa til kynna. að var nokkuð áberandi að flestir áttu við geðræn vandamál að stríða  mikið af geðsjúkum persónum. Skemmtilega svartur og klikkaður húmor.",6,Positive
848,861,"hugaverð heimildamynd. Taylor er mögnuð listakona. Alltaf gaman að sjá bak við tjöldin, hvernig sköpunarferlið er þegar fólk býr til tónlist.",6,Positive
849,862,"Umfram allt mjög spennandi mynd. Mjög creepy og mikið af spennuþrungnum atriðum sem fengu adrenalínið til að flæða og hélt manni alveg á sætisbrúninni. Elisabeth Moss var klárlega stjarna myndarinnar  náði mjög vel að túlka þessa brotnu taugahrúgu. Kvikmyndataka, tónlist og annað hljóð hjálpaði mikið við að skapa spennuna og manni brá alveg nokkuð oft.",6,Positive
850,863,Spennandi. Gott löggu  bófa  frekar klassísktformúlukennt. hugavert að sjá Post Malone í smá hlutverki. netflix ,6,Positive
851,864,Svakaleg saga. Magnað hvað þetta virðist hafa verið toxic vinnuumhverfi. Heill hellingur af frábærum leikurum. Sagan var aðeins öðruvísi en trailerinn og annað markaðsefni gaf í skyn.,7,Positive
852,865,Töff scifi mynd. hugavert concept. Spennandi. Endirinn hefði getað verið betri  vantaði eitthvað til að gera hann meira solid. hugavert að sjá að  mínútur af kreditlistanum voru þakkir til þeirra sem styrktu myndina í gegnum Indiegogo ???? ,6,Positive
853,866,Fyndin vitleysa. Spennandi og fínt action. Góð afþreying. netflix ,7,Positive
854,867,Hugljúf mynd. Fyndin á köflum. Drama. Mjög væminn endir.,6,Positive
855,868,"Mjög spennandi. gætis saga og plot, en endirinn hefði getað verið örlítið betri. netflix ",6,Positive
856,869,Spennandi. Góð keyrsla inn á milli. Töff action myndataka með flottum oneshots. netflix ,7,Positive
857,870,"Mjög fyndið bull. Jojo var krúttlega barnalegur naive. Sam Rockwell var sérstaklega góður og fyndinn. Mjög góð og skemmtileg mynd. En hún var líka alveg smá spennandi, dramatísk og sorgleg  sem er viðeigandi fyrir þetta umræðuefni.",7,Positive
858,871,Fyndin og spennandi. Svona romcom með spennuaction twist er formúlan okkar Birnu fyrir datemynd. netflix ,7,Positive
859,872,Gangsta mynd. Gangsta gellur. New York í ruglinu. Spennandi mynd.,6,Positive
860,873,Skemmtileg mynd. Fyndin vitleysa. Alltaf gaman að sjá sland og íslenska leikara í stórum myndum. Alveg ágætis saga  ekki alveg eins innantómt og ég bjóst við. Fullt af cameos. Fínasta afþreying. netflix ,7,Positive
861,874,Fyrsta bíóferðin í  mánuði! ???? etta var mjög spennandi mynd. Svakaleg bardagaatriði. Gott action. Brútal. Ruglað hvað það er ungt fólk í hernum sent í svona aðstæður  það voru  árs krakkar þarna...,7,Positive
862,875,Spennandi mynd. hugaverð saga. Drama. Fínasta keyrsla tempo. Flottir leikarar.,8,Positive
863,876,Mjög spennandi mynd. Gott action. hugaverð sagaplotconcept. Töff mynd. Góð keyrsla inn á milli alla vega. Gaman að sjá Netflix myndir með gott budget. netflix ,8,Positive
864,877,"Mjög spennandi mynd. Alltaf gaman að sjá mismunandi útfærslur á zombie hugmyndinni. Töluvert öðruvísi plot en forverinn, Train to Busan  fleiri sögupersónur og gerist á fleiri stöðum en bara í einni lest ???? etta er að hluta til teiknimynd  það leit út fyrir að öll bílaaction atriðin voru  tölvuteiknuð. annig að þetta var stundum eins og að horfa á tölvuleik ???? En þetta var töff action. Mikið og langt drama í lokinn.",7,Positive
865,878,Mjög fyndin mynd. hugaverð hugmynd  fínasta twist á Groundhog Day. Gott stöff. Mjög skemmtileg  góður söguþráður. Góðar týpur. Bestu atriðin voru svona ekta Lonely Island húmor.,8,Positive
866,879,"Gott action. Spennandi. hugavert concept. Gaman að sjá Casey Neistat í smá cameo. Líka áhugavert að sjá Machine Gun Kelly Colson Baker í smá hlutverki. Random trivia: Casey og Colson léku einmitt báðir í myndinni Nerve. gætlega formúlukennt, en fínasta afþreying. netflix ",7,Positive
867,880,Mjög spennandi mynd. Stressandi. Liggur við að þetta sé meiri hryllingsmynd en spennumynd. Meira brútal en ég bjóst við. Russell Crowe var alveg psycho  þessi ólgandi reiði skein mjög vel í gegn. Klikkuð keyrsla alveg frá byrjun. Nokkuð fersk og frumleg mynd.,8,Positive
868,881,Spennandi mynd. Skemmtilega evrópskur bragur á action atriðunum  sem voru mörg mjög töff. Fínasta plothandrit. netflix,6,Positive
869,882,"Loksins sá ég Tenet! ???? Geggjuð mynd. Mjög spennandi. étt keyrsla. Töff action atriði, en nokkuð flókið að fylgjast með þeim út af ploti myndarinnar. Mögnuð hugmynd að sögu  bræðir smá heilann að reyna átta sig á þessu ???? Líka mjög áhugavert að pæla í kvikmyndatökunni og leiknum til að láta þetta allt ganga upp. Virkilega góð mynd eins og Christopher Nolan er lagið.",9,Positive
870,883,Svo klisjukennt og fyrirsjáanlegt. Lélegtskrýtið handrit. Kjánaleg mynd. En stundum er gaman að horfa á lélegar myndir. netflix,4,Negative
871,884,Steikt og kjánaleg mynd  en á skemmtilegan máta. Ekkert verið að taka sig of alvarlega  bara verið að leika sér með tímaflakk. gætlega fyndin inn á milli. Nokkur skemmtileg cameos. Fínasta afþreying.,5,Negative
872,885,nnur klisjukennd og fyrirsjáanleg mynd. Ekki gott handrit  mikið af vandræðalegum og þvinguðum væmnum atriðum. netflix,3,Negative
873,886,Feelgood fjölskylduvæn hasarmynd á léttu nótunum. Mjög fyndin inn á milli. Aðal strákurinn var mjög góð týpa. gætlega spennandi. Mjög solid afþreying. netflix,7,Positive
874,887,Mikil vitleysa. En alveg fyndin inn á milli. Ekta Family GuySeth MacFarlane húmor. Slatti af fínum leikurum  skemmtilegum cameos. netflix,6,Positive
875,888,Spennandi mynd. Skemmtileg. Enola Millie Bobby Brown er góð týpa. Gaman af svona spæjara finnavísbendingar myndum. netflix,6,Positive
876,889,Væmin. Klisjukennd. Frekar fyrirsjáanleg. Ekkert svakalega gott handrit  oft þurr og vandræðaleg samtöl. Fín áminning að það er ýmislegt sem gefur til kynna að það sé betra að horfa á björtu hliðarnar og vona það besta.,4,Negative
877,890,"Skrautlegar persónur. Smá Bmynda bragur. Inn á milli frekar lélegur leikur og jafnvel eins og það sé talsett eftir á fyrir suma leikarana. Mikið ofbeldi. Brútal. Svartur og skrýtinn húmor. Stundum ákveðnar gloppur í handritinu  upp á trúverðugleika, flæði og að meika sense. En alveg spennandi mynd. Langt síðan maður hefur séð eitthvað frá Jonas kerlund. hugavert að Deadmau sá um tónlistina. netflix",5,Negative
878,891,Svartur húmor. Smá spes mynd. Slatti af cameos og þekktum leikurum. Spennandi og fyndin. netflix,6,Positive
879,892,"Töff mynd. Klikkuð og brútal sýn á LA. Spennandi. Var búinn að gleyma að Snoop Dogg, Dr. Dre. og Macy Gray voru með smá hlutverk.",7,Positive
880,893,Mikið bull. Kjánalæti í takt við aðrar Adam Sandler myndir  mér fannst ég vera horfa á persónur úr gömlum Sandler myndum. Slatti af cameos og þekktum leikurum í litlum hlutverkum. Alveg smá spennandi og fín afþreying. netflix,6,Positive
881,894,Mjög spennandi. hugavert plot. Svartur húmor.,7,Positive
882,895,Mjög spennandi. Gott action. gætis saga og plot. Passlega stutt mynd. netflix,6,Positive
883,896,nnur Kóresk zombie mynd. Skemmtileg nútíma nálgun á zombie mynd. Mjög spennandi og stressandi. Fínasta zombie action. netflix,6,Positive
884,897,Missy er mjög klikkuð týpa  alveg skemmtilega klikkuð. Mikið bull. Mikil vitleysa. En betri mynd en ég bjóst við. Slatti af klassískum Happy MadisonAdam Sandler leikurum. netflix,6,Positive
885,898,Nokkuð hæg mynd  tók smá tíma að ná flugi. Mikið New York vibe  var að fíla það. Quirky húmor  mjög fyndin inn á milli. En líka létt drama. Bill Murray var algjör snillingur  mjög góð týpa.,6,Positive
